INVENTORY_ITEM_ID,n,n_test,mean_MAE,mean_RMSE,mean_MAPE,mean_WAPE,mean_R2,last_MAE,last_RMSE,last_MAPE,last_WAPE,last_R2,roll7_MAE,roll7_RMSE,roll7_MAPE,roll7_WAPE,roll7_R2
4000978,38,8,0.575,0.696419413859206,40.416666666666664,41.81818181818181,-0.00129032258064532,1.625,1.7677669529663689,156.25,118.18181818181819,-5.451612903225806,1.0892857142857142,1.1462004668486578,101.19047619047619,79.2207792207792,-1.7123107307439098
4000980,27,6,0.04761904761904767,0.04761904761904767,4.761904761904767,4.761904761904767,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
4008190,35,7,0.5,0.5,50.0,50.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
4010182,37,8,0.2025862068965517,0.3314203928748463,14.655172413793101,18.007662835249043,-0.004246645150331352,0.875,0.9354143466934853,87.5,77.77777777777779,-7.0,0.2321428571428571,0.331200660553418,17.85714285714285,20.634920634920633,-0.00291545189504383
4015460,28,6,0.5454545454545454,0.5454545454545454,54.54545454545454,54.54545454545454,,0.0,0.0,0.0,0.0,,0.42857142857142866,0.4285714285714286,42.85714285714287,42.85714285714287,
4022027,365,73,8.40106023644211,13.778803485860823,28.28371700569618,29.51286801060029,-0.13136817006649038,14.684931506849315,19.418251547209007,45.42857010877397,51.588065447545716,-1.2469902556521464,8.32876712328767,13.702314573003141,28.25260479351811,29.25890279114533,-0.11884212904048241
4022393,365,73,5.613295177331581,6.542247800745372,75.83497209887977,41.43281576796819,-0.23200796450138794,4.835616438356165,6.0940123319016894,51.392803564365586,35.69261880687563,-0.06897166376786545,5.14481409001957,6.0377852258360445,65.93092798025917,37.97486638740431,-0.049336685639502775
4022395,365,73,5.277491086507787,6.459358959274431,40.75053180781535,31.169648002837253,-0.004997163687973982,5.36986301369863,6.531273554719275,42.71854549061456,31.715210355987054,-0.027499796599137483,5.36986301369863,6.531273554719275,42.71854549061456,31.715210355987054,-0.027499796599137483
4022399,365,73,5.427050103208858,6.518778718478189,71.15047224535103,37.94776413163282,-0.14579717716228657,4.945205479452055,6.129872956738453,61.33001423678044,34.57854406130268,-0.013160424614699684,5.14481409001957,6.285514140204406,66.16531054933226,35.97427476737822,-0.06526310419937009
4035556,26,6,0.19999999999999996,0.19999999999999996,19.999999999999996,19.999999999999996,,0.0,0.0,0.0,0.0,,0.2857142857142858,0.2857142857142858,28.57142857142858,28.57142857142858,
4036789,35,7,0.16836734693877559,0.36596252735569995,9.948979591836741,14.732142857142863,-0.09374999999999978,0.14285714285714285,0.3779644730092272,7.142857142857142,12.5,-0.16666666666666652,0.14285714285714285,0.3779644730092272,7.142857142857142,12.5,-0.16666666666666652
4046386,175,35,0.7418367346938776,0.8048640397290586,66.33673469387756,54.092261904761905,-0.5999243951612907,0.37142857142857144,0.7367883976130072,15.714285714285714,27.083333333333332,-0.3407258064516132,0.6163265306122448,0.6670067159959288,49.18367346938777,44.94047619047619,-0.09879032258064546
4047443,24,5,0.26315789473684215,0.4110657724161397,17.368421052631586,21.929824561403514,-0.056094182825484395,0.2,0.4472135954999579,10.0,16.666666666666664,-0.25,0.2,0.4472135954999579,10.0,16.666666666666664,-0.25
4054297,25,5,0.35,0.4031128874149275,27.500000000000004,29.166666666666668,-0.015625,0.2,0.4472135954999579,10.0,16.666666666666664,-0.25,0.2,0.4472135954999579,10.0,16.666666666666664,-0.25
4063615,365,73,12.947504222180523,16.80794320759032,34.99642003342108,34.67233339028533,-0.24607018023774585,13.246575342465754,17.213804590884337,34.97449977706506,35.47322083639032,-0.30697444590301814,15.79647749510763,20.308757343207205,37.432121421559714,42.30164552981868,-0.8191983779710987
4074313,365,73,252.2157534246575,266.763696871535,1021.0163375211067,239.45571595786183,-8.425441208624079,92.21917808219177,111.3739843211225,458.25165246699447,87.55364806866953,-0.6429174679296785,92.00195694716243,111.10638981364853,457.00527715930343,87.34741653196588,-0.6350321876387575
4075240,365,73,22.0401107149559,27.120975280216637,36.6866939623367,39.550837811990675,-1.538225945100629,33.0,36.888762813596884,56.161053204041266,59.21828908554573,-3.6957812054808707,20.03131115459882,25.413043038956598,33.26004828328806,35.94605983986514,-1.228604572608436
4090244,24,5,0.26315789473684215,0.4110657724161397,17.368421052631586,21.929824561403514,-0.056094182825484395,0.2,0.4472135954999579,10.0,16.666666666666664,-0.25,0.2857142857142857,0.4040610178208843,19.999999999999996,23.809523809523807,-0.020408163265306145
4090421,25,5,0.050000000000000044,0.050000000000000044,5.000000000000004,5.000000000000004,,1.0,1.0,100.0,100.0,,0.1428571428571428,0.1428571428571428,14.28571428571428,14.28571428571428,
